word,participant,hit_ID,status,score,senseID,Word1_freq,Word2_freq,Cpd_freq,literal_meaning
head_teacher,participant99,1VYVMQ57ECDM1KVPPYYSS3DT3TCBQD,rejected,0,,892,148,48,no
head_teacher,participant260,1RTXOS1Y0RW0QROCH98V1AVK67P2AC,accepted,5,,892,148,48,no
head_teacher,participant105,14MUA1XYP50DNKZ2G8L2B80EK2DXX2,accepted,4,,892,148,48,no
head_teacher,participant191,1418TI11QWTU5HIDXOFBOEJR2X0GS6,rejected,0,,892,148,48,no
head_teacher,participant110,16TVZAGCB9GAXPXKVWX7551Q8F11L7,accepted,5,,892,148,48,no
monkey_business_1,participant244,1VR6189OACZHIAQXJKYWXSTNL58AQM,accepted,0,,11,407,75,yes
monkey_business_1,participant170,1CFJUN9DG792ZJ5QQMKPERA7FYVDIV,accepted,1,,11,407,75,yes
monkey_business_1,participant185,15OA5LRE789Z73EWNF0QM6BK86LSK8,accepted,0,,11,407,75,yes
monkey_business_1,participant262,1E6GNIMU7QBHNBUTKC8E46OERMTOEY,accepted,0,,11,407,75,yes
monkey_business_1,participant115,180TXLRU4DCEPHOMQUD0UGVFQFMCZ0,accepted,0,,11,407,75,yes
monkey_business_1,participant141,191RXE5QTGR1CUUX1Z7U63YDM51HW2,accepted,4,,11,407,75,yes
monkey_business_1,participant151,16TIXNQO3BUS8PH5UH6MKFOYLFML8D,accepted,0,,11,407,75,yes
monkey_business_1,participant75,1NUAMAT0XKL624XYT0LKVOYGAGWK2F,accepted,1,,11,407,75,yes
monkey_business_1,participant125,1CFJ03AF7KZIVJD58R3VJBU1QHWZR2,accepted,0,,11,407,75,yes
monkey_business_1,participant69,1F0BH3GU536OPJKVU46S0F4V5M6DYO,accepted,0,,11,407,75,yes
monkey_business_1,participant107,1LJIIJ3J7JKIDLOMHR23Q0FB67EJ7R,accepted,0,,11,407,75,yes
monkey_business_1,participant197,1AGU0JQXH19BI48IR2WXM0JPCR071Z,accepted,0,,11,407,75,yes
monkey_business_1,participant3,1KSR8OSH789TR2C5APKUMYW23SKB60,accepted,0,,11,407,75,yes
monkey_business_1,participant256,1XM8V0FZCL6EWBF7WPUVJ7WSGTM7NR,accepted,1,,11,407,75,yes
monkey_business_1,participant142,15CCT1A9PNXDO9GEE2X1DN46IYYACP,accepted,1,,11,407,75,yes
monkey_business_1,participant245,1VJGXUKR87CM27MJVTX2PHB9AERAW9,accepted,0,,11,407,75,yes
monkey_business_1,participant96,1M1K2T832ISZ971O8WFYLNIWPOON5R,accepted,3,,11,407,75,yes
monkey_business_1,participant17,1IBH2UUJ86QOGLGCCHAEOREV27WIUZ,accepted,1,,11,407,75,yes
monkey_business_1,participant227,1V7QAPWV0C7APJV32MIBC6NVXN3VMV,accepted,3,,11,407,75,yes
monkey_business_1,participant37,1ADW2C0QD3KK7013WP8SYLB39213F2,accepted,0,,11,407,75,yes
monkey_business_1,participant172,14QTDEQRMAUKIFRAS4ZRXX9XRJ3V2N,accepted,1,,11,407,75,yes
monkey_business_1,participant130,1BUABRYEFF2BBFN0VJSX8V0F83H07L,accepted,0,,11,407,75,yes
monkey_business_1,participant28,1W9G8RDR880KBDMG3LFY3IT1HMWPCM,accepted,0,,11,407,75,yes
monkey_business_1,participant56,1NAPNPKLIAYYOYRO1JZXRB3QRCXD24,accepted,0,,11,407,75,yes
monkey_business_1,participant5,16UG3QIZFSIE1O80X4JOK70JALLRWA,accepted,1,,11,407,75,yes
monkey_business_1,participant78,120S585OPX24QNA6Y9UMMAPQSGG2SY,accepted,1,,11,407,75,yes
monkey_business_1,participant24,1D9V6B4SNRSWOS9VV8Q9EQH6ZO2QII,accepted,1,,11,407,75,yes
monkey_business_1,participant191,1L2TCEEVVJDEK5XU7MWT3MNCK0X956,accepted,0,,11,407,75,yes
monkey_business_1,participant81,10KCW7RIFNINNW1OO6FQPKA46LBLL2,accepted,0,,11,407,75,yes
monkey_business_1,participant159,12C91KHDTK88JJT4YVDOTQ5EKSIW8M,accepted,1,,11,407,75,yes
front_runner_1,participant170,1XBKW1EJR4J3M03W4ZG9WA7SSQQJED,accepted,4,,371,19,236,no
front_runner_1,participant185,1JG997T49KCJ4JOLFR6Q5ONNIL1F61,accepted,2,,371,19,236,no
front_runner_1,participant28,1NXN0ZWDKOG9OICNMSEC1YB4W94D9A,accepted,4,,371,19,236,no
front_runner_1,participant262,1YNRB5R5P9SUE4O8021623YOZ8CBAM,accepted,4,,371,19,236,no
front_runner_1,participant115,1TVNKCFJK75OT05CH7KJKDGEF8XVIG,accepted,3,,371,19,236,no
front_runner_1,participant141,18XP0KZHTABU2EEOAXOGDKCOMJ01Z6,accepted,5,,371,19,236,no
front_runner_1,participant19,13VH5XJ3P3WBSLXWPDTZE9QHT94PHN,accepted,4,,371,19,236,no
front_runner_1,participant244,1BUABRYEFF2BBFN0VJSX8V0F7Y407X,accepted,4,,371,19,236,no
front_runner_1,participant107,120S585OPX24QNA6Y9UMMAPQRBO2SV,accepted,4,,371,19,236,no
front_runner_1,participant142,1ORZCNRSR8Z3DRGSREKW1XI3FTH9Q9,accepted,5,,371,19,236,no
front_runner_1,participant245,1QKN3M95Z6HPSVIDRSDD25FPUMYO2X,accepted,4,,371,19,236,no
front_runner_1,participant3,1A4OU3SM67XYPMGFF2XO4AC0RKTVOE,accepted,4,,371,19,236,no
front_runner_1,participant163,17P205E2Z5GX3IUCK7ESDOG0OZ6CUE,accepted,5,,371,19,236,no
front_runner_1,participant207,1ERMK0QPWCBOV2VHB1IH6KHOXEWDM7,accepted,3,,371,19,236,no
front_runner_1,participant256,198KZFRJEW05QUTRDWWV2UD3AU00XG,accepted,4,,371,19,236,no
front_runner_1,participant134,18ENMX7J9U5IXUZBL7SJTNSTTIHOSP,accepted,3,,371,19,236,no
front_runner_1,participant96,13YY3X6CMO7BUDB7XF7IBIJRZ60Z4E,accepted,5,,371,19,236,no
front_runner_1,participant227,1GP38PLKKL2YAM4JHOEINXYGSRASTT,accepted,1,,371,19,236,no
front_runner_1,participant172,1JJJI6X7NK4QRCHJAUFQAEWPLO1AYM,accepted,4,,371,19,236,no
front_runner_1,participant221,10WJDOJJBW5VKHVSMOK1YJFD4HZTGV,accepted,4,,371,19,236,no
front_runner_1,participant17,16KB1JHQZWS7ZBFD5YKLG3L03E1H52,accepted,3,,371,19,236,no
front_runner_1,participant46,1A4OU3SM67XYPMGFF2XO4AC0SOLVOF,accepted,5,,371,19,236,no
front_runner_1,participant68,11KQ57FZQA7RY5OPKGMKN62N7TO6EV,accepted,4,,371,19,236,no
front_runner_1,participant175,106O9G7YXM21YOV9LX4S9IC1219MJG,accepted,5,,371,19,236,no
front_runner_1,participant5,1U910713VT7HDOXOURWOGVCIPUW4NA,accepted,4,,371,19,236,no
front_runner_1,participant56,1HUJOOU314VXUD7SJMQ83MWBVHOS0U,accepted,5,,371,19,236,no
front_runner_1,participant191,1XDV6KEWUWQ70I62MSNBCEP9I5M4WL,accepted,3,,371,19,236,no
front_runner_1,participant202,1YP7R6GL45FOJ6LA1N4M75L86B92CF,rejected,2,,371,19,236,no
front_runner_1,participant159,1ADW2C0QD3KK7013WP8SYLB393U3FX,accepted,5,,371,19,236,no
front_runner_1,participant81,18ZQOP8N3BIAHU0GCLORIS4I04YHKP,accepted,5,,371,19,236,no
swimming_pool_2,participant173,1WU5V9RHSKMFMG60CKVQ17T8T2HKUP,accepted,5,,38,140,2537,none
swimming_pool_2,participant112,1KTQZ7J2HNWML8E7P3UV5FK0ZH629F,accepted,5,,38,140,2537,none
swimming_pool_2,participant115,1UWFAPQW0CRDNZRIQR02MECWXZN54R,accepted,5,,38,140,2537,none
swimming_pool_2,participant244,1X1UIQI68TJ51ZPXG0PIR0JTX9GYHP,accepted,5,,38,140,2537,none
swimming_pool_2,participant170,1GKKJSSGA9PR4GOGYGGMTOQ51QRV7M,accepted,5,,38,140,2537,none
swimming_pool_2,participant107,13Q2EFFIZWNQ1UO13R090BZW0LI0WW,accepted,5,,38,140,2537,none
swimming_pool_2,participant69,1BNPJ8DETBR1SSX1ECY0A1QKZJ7M2Y,accepted,5,,38,140,2537,none
swimming_pool_2,participant262,1JUHOD5IBIT7TEJ9OIG5PXPT5JEML3,accepted,5,,38,140,2537,none
swimming_pool_2,participant151,1OKC6ZBIT9SPROLACU7QXCM657N339,accepted,5,,38,140,2537,none
swimming_pool_2,participant141,1FMUURX6L8856PZ2CMR157SV37OHZB,accepted,5,,38,140,2537,none
swimming_pool_2,participant39,1IQ13I4GJCZ7DVUE6SQSR5KF4QYP2H,accepted,5,,38,140,2537,none
swimming_pool_2,participant185,1W0JSB9Z389I7PQEA6WBRJTU4XB72D,accepted,5,,38,140,2537,none
swimming_pool_2,participant142,1OJS0WFEW6FQNVABJ21VPI62AI75D7,accepted,5,,38,140,2537,none
swimming_pool_2,participant245,1ABPZTRAPJ4YQUW1TQCMBWJ3B9ARLZ,accepted,5,,38,140,2537,none
swimming_pool_2,participant3,16CUNEH5RWTZ8B6UZCLTT6T41UMPEJ,accepted,5,,38,140,2537,none
swimming_pool_2,participant256,1J0DIKC3JSM1XVUS0MUMHK8AH3XZJC,accepted,5,,38,140,2537,none
swimming_pool_2,participant134,16UDSQMWGY3YDRQQ804DDXMBRRFB0L,accepted,4,,38,140,2537,none
swimming_pool_2,participant74,14DFDAE01RDP6HZXB4EJGYF130LTFE,accepted,5,,38,140,2537,none
swimming_pool_2,participant96,1AGNXW0P657XEGNLZDXN09LKK8UPY6,accepted,5,,38,140,2537,none
swimming_pool_2,participant28,1O5DCBLHPDI80Z4WEAWUZKQOMIUI0Y,accepted,5,,38,140,2537,none
swimming_pool_2,participant17,1U1RT9EW43PNMOH4DSFOV5EWDZUX9R,accepted,5,,38,140,2537,none
swimming_pool_2,participant227,1JJJI6X7NK4QRCHJAUFQAEWPLNHYAO,accepted,5,,38,140,2537,none
swimming_pool_2,participant172,1TEJ4O3GQKW0C2NZFFZDDJ3V2AYJ33,accepted,4,,38,140,2537,none
swimming_pool_2,participant130,1GZDBYC350A9HQRW7KSMCPKKXOVLE0,accepted,5,,38,140,2537,none
swimming_pool_2,participant46,14FUIM8EWSQPATG21EA30E7WGVEM6Z,accepted,4,,38,140,2537,none
swimming_pool_2,participant63,1EUAOTL43N0XT4NGAK7OTGQSZF100Q,accepted,5,,38,140,2537,none
swimming_pool_2,participant202,1ZOZJSWL13E46UEMB94TLU13MFGUFW,accepted,5,,38,140,2537,none
swimming_pool_2,participant191,1CBEXM44OQEYG25P45ZYRWB72RUT17,accepted,5,,38,140,2537,none
swimming_pool_2,participant80,1D9V6B4SNRSWOS9VV8Q9EQH6ZNPIQV,accepted,5,,38,140,2537,none
swimming_pool_2,participant159,1Y8Q2DVENV0BXGPOI0R0TQKKY76JJ1,accepted,5,,38,140,2537,none
nest_egg_1,participant170,1PD65DY44UHWIYPIJ7J7XN3DGA0PAQ,accepted,0,1,193,109,459,yes
nest_egg_1,participant185,1E1FJT10MIRAOQUMHB85K8J4BJYZVC,accepted,0,1,193,109,459,yes
nest_egg_1,participant242,140L970F51V0EAK279MECWSSGJFO8J,rejected,3,1,193,109,459,yes
nest_egg_1,participant115,19R2WJTUSUKHUB5XWZNW2I3SHUGRAG,accepted,1,1,193,109,459,yes
nest_egg_1,participant262,13YSIT4F11ALHXSFRI138MHACM2Q0N,accepted,0,1,193,109,459,yes
nest_egg_1,participant197,1R0M9AXH4RA591T4NN8RWLFQNL42BS,accepted,0,1,193,109,459,yes
nest_egg_1,participant141,1V73J614B86AKUAHMTAB3F1FMQ3UG9,accepted,0,1,193,109,459,yes
nest_egg_1,participant244,19PRC51UJKPBRKRGBFL8U9Y3VRJ2JL,accepted,0,1,193,109,459,yes
nest_egg_1,participant107,1118N9SB0ZX5XU0HMI73RCK8XRZIYG,accepted,0,1,193,109,459,yes
nest_egg_1,participant41,1W6Z93VQP7DIZAW3M9ZT1WXIQRBP87,accepted,2,1,193,109,459,yes
nest_egg_1,participant207,1APUVSPVYW9CROKRTLG7S62K5BM7T6,accepted,2,1,193,109,459,yes
nest_egg_1,participant256,18TTRWHMWUOHYPRCA5JMAKFHG3VQ32,accepted,2,1,193,109,459,yes
nest_egg_1,participant142,1PV9FT5ES1ROX5USBP2YK1FZG03VHJ,accepted,1,1,193,109,459,yes
nest_egg_1,participant245,1M4FADYDPIF2NPPCL474UM7NM7YYXY,accepted,1,1,193,109,459,yes
nest_egg_1,participant96,1UENJVHXEJTHYY3R69JU3IM07U5WF9,accepted,3,1,193,109,459,yes
nest_egg_1,participant227,17ZHF8M7PA5N9GN75JD2AL8IXPL3DR,accepted,0,2,193,109,459,yes
nest_egg_1,participant172,1K5Z7SBCX74844TC8SE9Z8P9M6C0HM,accepted,1,1,193,109,459,yes
nest_egg_1,participant130,16KB1JHQZWS7ZBFD5YKLG3L03EN5HC,accepted,0,1,193,109,459,yes
nest_egg_1,participant134,11ALUIAYBDLZDJF2AWL6Q5OBJFR1KZ,accepted,2,1,193,109,459,yes
nest_egg_1,participant208,1EAXUPBTEN7NHYH0L9POHCF00SEFEU,accepted,0,1,193,109,459,yes
nest_egg_1,participant28,1V33V1OJOU8XGLLDFKMEARPRQPINZO,accepted,0,1,193,109,459,yes
nest_egg_1,participant175,1HIEY0O6VDRLXVTI33IDX4ICPHMILQ,accepted,0,1,193,109,459,yes
nest_egg_1,participant228,150E1A7GY8ARR1ZGTQ6HX2OMOS87UI,accepted,1,1,193,109,459,yes
nest_egg_1,participant5,16CUNEH5RWTZ8B6UZCLTT6T42YNEPI,accepted,3,1,193,109,459,yes
nest_egg_1,participant2,1AKP62RVR267V6QXBG26GFMF3RTI59,accepted,0,1,193,109,459,yes
nest_egg_1,participant17,1HOGUDL3Q6TLF5AG5GGQ9C9NEX4W6C,accepted,1,1,193,109,459,yes
nest_egg_1,participant56,1N52KDISXDP42Z9KSBLUPQOY4QH1JQ,accepted,0,1,193,109,459,yes
nest_egg_1,participant66,1QFTLKCURYNEKREHU8BHG9MDLSICYO,accepted,0,1,193,109,459,yes
nest_egg_1,participant191,1CEIUNWHZTFI35FNK2OI8SUY6OLTCX,accepted,2,1,193,109,459,yes
nest_egg_1,participant159,1SMU419WV5AJ9KPMWYTU76802ZMWW2,rejected,3,1,193,109,459,yes
silver_screen,participant1,1ERMK0QPWCBOV2VHB1IH6KHOW7HMDM,accepted,5,2,34,70,228,yes
silver_screen,participant115,1QY7N26B0L5T5EVEQP51R7PK72VKDO,accepted,4,2,34,70,228,yes
silver_screen,participant170,1626747WHX59HRCELVKISIIXL90RQF,accepted,5,2,34,70,228,yes
silver_screen,participant151,1X9M5I4SH4QA6M91SPY9PQW6O50758,accepted,4,2,34,70,228,yes
silver_screen,participant141,1AKP62RVR267V6QXBG26GFMF2LJ5I9,accepted,3,1,34,70,228,yes
silver_screen,participant262,1Y7X1E1CNXRN3FUR7LD16A2IIW7WZY,accepted,1,1,34,70,228,yes
silver_screen,participant171,1HOGUDL3Q6TLF5AG5GGQ9C9NDS0W6X,accepted,4,2,34,70,228,yes
silver_screen,participant39,1RTQGT4YD2YHRS109BFB0CI1EVSO5Z,accepted,0,1,34,70,228,yes
silver_screen,participant107,186PVTYFA5BVBYQXCG8QJQVJE3NTZ5,accepted,2,1,34,70,228,yes
silver_screen,participant185,1RSJZQ1Q75ONUNZJVBBLR6WJQNKQKB,accepted,4,2,34,70,228,yes
silver_screen,participant142,1C8TZA0ICDV5R3D3MYFFC0JM4KRSXY,accepted,2,2,34,70,228,yes
silver_screen,participant245,111YIUWSN7P1R7R95YTOR0PGIENAXN,accepted,1,1,34,70,228,yes
silver_screen,participant256,1JPBXWYBYGETAWMDT7P7VEOZ3YL303,accepted,1,1,34,70,228,yes
silver_screen,participant96,1598W0IWEKWT166GY58HWRLFE1M1A5,accepted,5,2,34,70,228,yes
silver_screen,participant172,18ZQOP8N3BIAHU0GCLORIS4I03DHK2,accepted,3,1,34,70,228,yes
silver_screen,participant134,173N5QC109AEZHQZP4YQJOZFMTW144,accepted,1,1,34,70,228,yes
silver_screen,participant130,1BANWIP6VP9CSCI0ZLDFKOYY6W69MH,accepted,2,1,34,70,228,yes
silver_screen,participant131,19R2WJTUSUKHUB5XWZNW2I3SI1UARS,accepted,5,2,34,70,228,yes
silver_screen,participant28,14VKEG9WM9L066PR8UTLE2HE0ZR23E,accepted,2,1,34,70,228,yes
silver_screen,participant108,1VJGXUKR87CM27MJVTX2PHB9AGPWAX,accepted,1,1,34,70,228,yes
silver_screen,participant5,1CD9CINK1VW680V60LRCU5KXDWDKJ8,accepted,3,1,34,70,228,yes
silver_screen,participant56,1CYDQ7GL6IT45HRU0UB2OE1MVSJHAP,accepted,0,1,34,70,228,yes
silver_screen,participant17,1FPHAKYXX3ST3GWFGVY5PLM6KN4IOM,accepted,1,1,34,70,228,yes
silver_screen,participant78,1Z0PTXT2IYY6RDAKRFQ0G6UTCA0ALZ,accepted,4,2,34,70,228,yes
silver_screen,participant24,1BNPJ8DETBR1SSX1ECY0A1QK0R82MW,accepted,1,1,34,70,228,yes
silver_screen,participant31,140YBUQ3DZHI3A0H8ODZXM5K3M0O19,accepted,0,1,34,70,228,yes
silver_screen,participant196,1E66KVK5MHIQCHS3X12Z1DRLLAK3ZL,accepted,1,1,34,70,228,yes
silver_screen,participant191,1YULJ3QMHH0F255I0I60HP5KLREJIK,rejected,5,1,34,70,228,yes
silver_screen,participant202,1GP38PLKKL2YAM4JHOEINXYGSR7TSR,accepted,1,1,34,70,228,yes
silver_screen,participant159,1XNPDU4WPQKOO78SVW5O4FYQG41364,accepted,3,1,34,70,228,yes
nest_egg,participant115,1CXLIJIV4HWQJ1DI2AHWCT86W91VLY,accepted,0,1,193,109,459,yes
nest_egg,participant185,1MGKCKN9RSFTPBSLKCFZFC048S7PW3,accepted,0,1,193,109,459,yes
nest_egg,participant244,1QXT8NWK1J1DEHGMGY8X61JOALJLPM,accepted,0,1,193,109,459,yes
nest_egg,participant170,1Y1ZGL5C4708MJYL9LH0TNNVEB47GA,accepted,1,1,193,109,459,yes
nest_egg,participant28,1HW6YRA0SBGGV8EUT7HKHNR1PNM6QY,accepted,0,1,193,109,459,yes
nest_egg,participant245,18F5P4Z8O1V23OU6K424EF9SFMGDH4,accepted,0,1,193,109,459,yes
nest_egg,participant19,1YGG0TLUB30J7ULCI0L05OQK752II5,accepted,1,1,193,109,459,yes
nest_egg,participant262,1RQWCH2XEC0GX73GPC0YXOF7NFJUP2,accepted,0,1,193,109,459,yes
nest_egg,participant141,10W54VTYTJ6WNY8HGEFG5107FTIXF3,accepted,0,1,193,109,459,yes
nest_egg,participant143,1JUHOD5IBIT7TEJ9OIG5PXPT5LGLM8,accepted,0,1,193,109,459,yes
nest_egg,participant107,1XW64YOKIPV6HG0H1YETPIN3GFSWUB,accepted,0,1,193,109,459,yes
nest_egg,participant142,1DFAL7KNR05X30PNPZAFIGESZZ8JWG,accepted,1,1,193,109,459,yes
nest_egg,participant207,100HI9VYZRBETD2667IX24AI7FLUB7,accepted,3,1,193,109,459,yes
nest_egg,participant171,13NOU63NOQR7CSLINLPQX1CSHN47AQ,accepted,0,1,193,109,459,yes
nest_egg,participant68,1UHESCIJFHB1RZWKT1OUI3MTFSQ2Z7,accepted,0,1,193,109,459,yes
nest_egg,participant96,10O6B9WCBFNOHFBZLI5TSDSNHLERP5,accepted,2,1,193,109,459,yes
nest_egg,participant12,1GMFLOO001KUK5GZG2XNL1FSRP66KZ,accepted,1,1,193,109,459,yes
nest_egg,participant17,1DGUDLDN597X0T8Y63BO7L925GM01R,accepted,2,1,193,109,459,yes
nest_egg,participant227,1W2ZRI0ZQ0G9TPUPFNSKMO9E4TUOFF,accepted,1,1,193,109,459,yes
nest_egg,participant208,1UUJO2VFU5AIQT30C51C54LZLSMYRF,accepted,0,1,193,109,459,yes
nest_egg,participant172,1OWBVZQ3NPUXX4RFIE4NJZSBYS92W8,accepted,2,1,193,109,459,yes
nest_egg,participant134,1SHDYCMLUTFS1M171EOMG3Q3X263E6,accepted,1,1,193,109,459,yes
nest_egg,participant130,1YVWFYQ8OAF1N4RS2VCSU75K9PGFLI,accepted,0,1,193,109,459,yes
nest_egg,participant56,1YNRB5R5P9SUE4O8021623YO0FEBA3,accepted,1,1,193,109,459,yes
nest_egg,participant87,1Y4CP1LXA5NYYKUC63PG9PM7B14XW8,accepted,1,1,193,109,459,yes
nest_egg,participant202,13YSIT4F11ALHXSFRI138MHADS80QG,accepted,2,1,193,109,459,yes
nest_egg,participant191,1SCMXA3GUUOCDV3QLOUSZYIMOLDVE7,rejected,3,2,193,109,459,yes
nest_egg,participant150,18ZQOP8N3BIAHU0GCLORIS4I032HKR,rejected,5,1,193,109,459,yes
nest_egg,participant225,1OQ5MP58Q1H88AJL3R360NUZKGR7YO,accepted,2,2,193,109,459,yes
nest_egg,participant159,16XXR1SXUD8BP0LJ9YG7AKLMUZ0HNR,rejected,3,1,193,109,459,yes
silver_bullet,participant170,114JU7C70ZTQW2RO6GH9OL5RQ8XAZK,accepted,0,1,34,57,335,yes
silver_bullet,participant185,1GNCZX8HW835NQ2VGDJN8DTGHV8CR6,accepted,0,1,34,57,335,yes
silver_bullet,participant221,1REVRWTKOLRAP4EY7D0KVW61VHB68Y,accepted,0,1,34,57,335,yes
silver_bullet,participant244,1UUJO2VFU5AIQT30C51C54LZKJUYR4,accepted,0,1,34,57,335,yes
silver_bullet,participant242,1Z7EEFPLMYCBANFCXTQWBHEZTKVLBY,rejected,3,1,34,57,335,yes
silver_bullet,participant115,1M4FADYDPIF2NPPCL474UM7NL36YXX,accepted,0,1,34,57,335,yes
silver_bullet,participant75,1O3DZHOTBG2Y11GLBJNITV1SUP2K5T,accepted,0,1,34,57,335,yes
silver_bullet,participant141,19BMTVW2D6PFW97ATX08I8J3IBS2I5,accepted,5,2,34,57,335,yes
silver_bullet,participant262,1MU6NHFFIMNC02MEOIFK7JE195TG94,accepted,0,1,34,57,335,yes
silver_bullet,participant125,1Z7EEFPLMYCBANFCXTQWBHEZTMLBLI,accepted,0,1,34,57,335,yes
silver_bullet,participant69,1BNPJ8DETBR1SSX1ECY0A1QKZL32ME,accepted,0,1,34,57,335,yes
silver_bullet,participant143,1598W0IWEKWT166GY58HWRLFDYNA18,accepted,0,1,34,57,335,yes
silver_bullet,participant107,1DQOMDO8HAVT2R0CBO9X3G4P96TVU3,accepted,0,1,34,57,335,yes
silver_bullet,participant142,16UG3QIZFSIE1O80X4JOK70J9G5WRO,accepted,0,1,34,57,335,yes
silver_bullet,participant256,1YC2TFAUCAATENYQUUQAH04LNYXQX3,accepted,1,1,34,57,335,yes
silver_bullet,participant245,1WFC6ZKCE0Z1XUORP7AOSST5568PTD,accepted,0,1,34,57,335,yes
silver_bullet,participant96,1L2TCEEVVJDEK5XU7MWT3MNCKZ895F,accepted,2,1,34,57,335,yes
silver_bullet,participant227,1R6C6BF58JELHH76DBBXUTIN6KLNOQ,accepted,0,1,34,57,335,yes
silver_bullet,participant208,1UUJO2VFU5AIQT30C51C54LZLSMRY8,accepted,3,1,34,57,335,yes
silver_bullet,participant172,1TX188ZMTK57VU86GZDOKXRDG7MEHM,accepted,1,1,34,57,335,yes
silver_bullet,participant28,1EAXUPBTEN7NHYH0L9POHCF00SMFE2,accepted,0,1,34,57,335,yes
silver_bullet,participant152,114JU7C70ZTQW2RO6GH9OL5RRIOAZW,accepted,1,1,34,57,335,yes
silver_bullet,participant5,1UXUPKE93SGNT1MSEYSCXTMO30PAD8,accepted,1,1,34,57,335,yes
silver_bullet,participant56,1E3L8I4Q9PE17MSOWJEE4SBAD89X31,accepted,0,1,34,57,335,yes
silver_bullet,participant17,1PSORP4Z6P86PQ9FX88EHWA6L7Y76Q,accepted,1,1,34,57,335,yes
silver_bullet,participant66,1UMDN96UGOGCE175U0KOBT4EJWTQFA,accepted,0,1,34,57,335,yes
silver_bullet,participant24,1VQH5JDCTDSTQWF7BKQSGAP5Z5I5ZI,accepted,1,1,34,57,335,yes
silver_bullet,participant191,17VYYDLN5XFEPZWN6T9I2YG4DORTU6,rejected,5,1,34,57,335,yes
silver_bullet,participant159,1AGU0JQXH19BI48IR2WXM0JPDV471C,rejected,3,1,34,57,335,yes
silver_bullet,participant150,1BWI7LXAQUSQJE34U3UYTCCFOGZDEK,accepted,2,1,34,57,335,yes
bank_account_1,participant68,1Z7EEFPLMYCBANFCXTQWBHEZTHJBL6,accepted,5,,121,180,2146,none
bank_account_1,participant38,12FTV162QC6WYDQXAS4XAFP7AZU3PS,accepted,5,,121,180,2146,none
bank_account_1,participant170,14M0APZSPVURNUFMQ0T6D0EWN5UYYP,accepted,5,,121,180,2146,none
bank_account_1,participant115,18X8L8BFRL8PKMO7PCPFXVF4IELCXY,accepted,5,,121,180,2146,none
bank_account_1,participant263,1UU7EKGHPBMF6AUYU0OFHD45K97JHO,accepted,5,,121,180,2146,none
bank_account_1,participant45,1WIUGMEWGG2R6T4RSG9JK7GUO78GZ8,accepted,5,,121,180,2146,none
bank_account_1,participant262,1R08WR3EQQEK0EPVF3O4FIJFUEWWDY,accepted,5,,121,180,2146,none
bank_account_1,participant141,168KMD4TQO2J85TBYVH4H9NQH517XB,accepted,5,,121,180,2146,none
bank_account_1,participant107,1WGF7SM0932AJ0KHLP6M61A25UAYVA,accepted,5,,121,180,2146,none
bank_account_1,participant185,1AJYXKIAS4AV57IG7ZLH3W2GGOM7CK,accepted,4,,121,180,2146,none
bank_account_1,participant101,1C8TZA0ICDV5R3D3MYFFC0JM4KSSXZ,accepted,5,,121,180,2146,none
bank_account_1,participant245,11A8SVKA3FZHOJZN9HUL5FBJWHIK8E,accepted,5,,121,180,2146,none
bank_account_1,participant234,1SFMRH7Y94TWFDD53S6FTYYIH1XNA3,accepted,5,,121,180,2146,none
bank_account_1,participant256,1QFTLKCURYNEKREHU8BHG9MDLPJYC5,accepted,5,,121,180,2146,none
bank_account_1,participant142,1YC2TFAUCAATENYQUUQAH04LNY7XQK,accepted,5,,121,180,2146,none
bank_account_1,participant15,11ALUIAYBDLZDJF2AWL6Q5OBJDB1KF,accepted,4,,121,180,2146,none
bank_account_1,participant96,13YSIT4F11ALHXSFRI138MHADR20Q8,accepted,5,,121,180,2146,none
bank_account_1,participant227,1ZHSS3T6JAB1U9CE9SXWO3OA5SYNT8,accepted,5,,121,180,2146,none
bank_account_1,participant172,1CZ4T8ISVHWADPB0I36CI45X0HXIK3,accepted,5,,121,180,2146,none
bank_account_1,participant130,1PKVQVUN8UV118UAPLJ3SYNJZ1JBPO,accepted,5,,121,180,2146,none
bank_account_1,participant134,1UE0FCVRYF7714NNDFIACS5WA4GLGN,accepted,5,,121,180,2146,none
bank_account_1,participant28,1YM3U5O8T2E4W3BCLQF2Q92H2FE12M,accepted,4,,121,180,2146,none
bank_account_1,participant17,1JR6UXD7RVPQMTYF3WROSNVR5468HZ,accepted,5,,121,180,2146,none
bank_account_1,participant108,1GK82WG4L52L0NSX0GU3RHAPE731RA,accepted,5,,121,180,2146,none
bank_account_1,participant221,1I37C8V8N15TMF80MLJVK4VICXXEZ6,accepted,5,,121,180,2146,none
bank_account_1,participant56,17UQE632PBE7LPPQPTJ8TG01OAQVDU,accepted,5,,121,180,2146,none
bank_account_1,participant5,1XM8V0FZCL6EWBF7WPUVJ7WSGXNN7G,accepted,5,,121,180,2146,none
bank_account_1,participant202,1VQH5JDCTDSTQWF7BKQSGAP5Z1DZ5Z,accepted,5,,121,180,2146,none
bank_account_1,participant191,147JF27FVZE8K0XMPIJTROFXFFECF9,accepted,4,,121,180,2146,none
bank_account_1,participant159,12FQ08ZECLVAVMJHF7TTVC1XAJ3CW8,accepted,5,,121,180,2146,none
